instance,probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_i+_variables, ratio_i+_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts,time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
30_70_45_095_100.mps.gz,1, 10976, 12526, 46640, 0, 0, 0, 0.0152999, 0.0851677, 0.5, 3, 10975, 0, 1, 0, 0, 0.999909, 0, 9.11079e-05, 0, 0, 10975, 0.999909, 0, 0, 2, 2, 0, 0, -512, -512, -512, -512, 0.491218, 2.25098, 3.72346, 2, 1.10847, 10, 4.24966, 4, 0.241941, 2, 2.0554, 2.35038, 2.34588, 0.539713, 0.336965, 0.121625, 0.0266184, 3.99997, 2.34743, 1.12395, 0.53529, 0.182751, 1.11475, 0.457047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -512, -512, 0, 0, 6152, 0, 0, 0, 0, 0, 3.72346, 2, 1.10847, 10, 4.24927, 4, 0.24214, 2, 2.0554, 2.35038, 2.34566, 0.539822, 0.336965, 0.121625, 0.0266184, 3.99997, 2.90771, 58.7068, 0.535241, 0.182814, 1.11465, 0.45715, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,16.48, 0.01, 0.01, 0.01, 7.27
23588.mps.gz,1, 368, 137, 3701, 0, 0, 0, 0.0798347, 0.170766, 0.480346, 7649.87, 231, 0, 137, 0, 0, 0.627717, 0, 0.372283, 0, 0, 231, 0.627717, 0, 0, 2, 2, 0, 0, -512, -512, 3.83212, 2.41495, -512, -512, 26.0146, 3, 2.2822, 18, 15.4286, 15, 0.1357, 5, 844.35, 11.4093, 500.762, 0.468616, 0.114265, 3.13484, 0.62633, 2.9233, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0.445255, 2.01099, 0.445255, 2.01099, 0.634549, 0.952629, 0, 0, 0.00729927, 0.0851234, 0.00729927, 0.0851234, 0.00729927, 0.0851234, 27.0146, 4, 2.19772, 18, 10.0571, 14, 0.712881, 17, 844.796, 11.4032, 314.503, 0.969985, 0.134662, 2.85491, 0.560165, 2.90433, 0.00271739, 0.0520577, 0.00271739, 0.0520577, 0.00271739, 0.0520577, 0.0734778, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 21.55
8div-n59k11.mps.gz,1, 12287, 4114, 2.12686e+06, 0, 0, 0, 0.24647, 13.9615, 1420, -1421, 12282, 5, 0, 0, 0, 0.999593, 0.000406934, 0, 0, 0, 12287, 1, 5, 0.000406934, 2, 2, 0, 0, -512, -512, 228.207, 59.8665, -512, -512, 516.982, 5, 0.995145, 1023, 173.099, 3, 2.19784, 1021, 428.258, 0.999343, 143.392, 2.74925, 0.835286, 0.43957, 7.12473, 1.00423, 8.13868e-05, 0.0090211, 2.03467e-05, 0.00225527, 4.06934e-05, 0.00451055, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 516.982, 5, 0.995145, 1023, 173.099, 3, 2.19784, 1021, 428.258, 0.999343, 143.392, 2.74925, 0.835286, 0.43957, 7.12473, 1.00423, 8.13868e-05, 0.0090211, 2.03467e-05, 0.00225527, 4.06934e-05, 0.00451055, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,2.41, 0.12, 0.01, 0.12, 1.1
a2c1s1.mps.gz,1, 3648, 3312, 10178, 0, 0, 0, 0.0286892, 0.0342393, 0.0604167, 730.208, 192, 0, 3456, 0, 0, 0.0526316, 0, 0.947368, 0, 0, 192, 0.0526316, 0, 0, 2, 2, 0, 0, 141.24, 5.11929, 0.539263, 5.54332, -512, -512, 0.342995, 0, 1.79709, 1, 5.91667, 4, 0.972035, 6, 2.28502, 15.2054, 39.4167, 1.21363, 0.026, 0.850276, 0.000603865, 57.5413, 119.167, 72.1062, 26.2219, 20.7947, 53.4395, 34.1144, 2.73007, 2, 0.933963, 3, 2.61632, 2, 0.451067, 2, -134.306, -1.65329, -128.71, -1.68913, 0.013134, 8.78213, 0.31677, 1.45352, 0.394757, 0.924544, 0.209715, 0.50601, 0.286362, 0.674453, 3.07307, 2, 0.866801, 2, 2.79002, 2, 0.680374, 2, -132.021, -1.72211, -119.861, -1.79535, 0.0144661, 7.57032, 0.322044, 1.45129, 6.64591, 31.2705, 1.57878, 7.53256, 3.0839, 14.2322, 0.218792, 0, 27, 3, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.02, 0, 0, 0, 11.4
ab71-20-100.mps.gz,1, 6689, 6380, 41961, 0, 0, 0, 0.00555523, 0.0428167, 0.5, -1.08878e+10, 6689, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6689, 1, 0, 0, 2, 2, 0, 0, 0.0195925, 7.0739, -512, -512, -512, -512, 6.57696, 2, 6.87801, 0, 6.27313, 2, 1.37805, 14, 4.61614, 9.84268, 4.4029, 2.1661, 1, 0, 0.00941318, 15.3665, 3.96191e+08, 5.73343e+08, 5.01367e+07, 5.08165e+07, 1.30651e+08, 1.51687e+08, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.57696, 2, 6.87801, 0, 6.27313, 2, 1.37805, 14, 4.61614, 9.84268, 4.4029, 2.1661, 1, 0, 0.00941318, 15.3665, 3.96191e+08, 5.73343e+08, 5.01367e+07, 5.08165e+07, 1.30651e+08, 1.51687e+08, 6.5577e-05, 0, 27, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.52, 0, 0.01, 0.01, 3.1
acc-tight2.mps.gz,1, 1620, 2520, 15327, 0, 0, 0, 0.078416, 0.161955, 0.5, 0, 1620, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1620, 1, 0, 0, 2, 2, 0, 0, 1.55238, 0.989919, 1.22581, 0.611524, 0, 0, 6.08214, 2, 1.07569, 16, 9.46111, 7, 0.569665, 7, 4.45357, 1.70864, 6.92778, 0.450087, 0.667845, 0.424721, 0.00329435, 21.7886, 0.000617284, 0.0248375, 0.000154321, 0.00620938, 0.000308642, 0.0124188, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.08214, 2, 1.07569, 16, 9.46111, 7, 0.569665, 7, 4.45357, 1.70864, 6.92778, 0.450087, 0.667845, 0.424721, 0.00329435, 21.7886, 0.000617284, 0.0248375, 0.000154321, 0.00620938, 0.000308642, 0.0124188, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.02, 0, 0, 0.01, 0.14
ab72-40-100.mps.gz,1, 12370, 11671, 72137, 0, 0, 0, 0.00296092, 0.0293713, 0.5, -1.16088e+10, 12370, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12370, 1, 0, 0, 2, 2, 0, 0, 0.0106246, 9.64992, -512, -512, -512, -512, 6.18088, 2, 8.78867, 0, 5.83161, 2, 1.39151, 12, 4.20212, 12.9635, 3.96467, 2.26169, 1, 0, 0.00474479, 19.7334, 3.7671e+08, 5.42832e+08, 5.2712e+07, 5.34485e+07, 1.31049e+08, 1.51317e+08, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.18088, 2, 8.78867, 0, 5.83161, 2, 1.39151, 12, 4.20212, 12.9635, 3.96467, 2.26169, 1, 0, 0.00474479, 19.7334, 3.7671e+08, 5.42832e+08, 5.2712e+07, 5.34485e+07, 1.31049e+08, 1.51317e+08, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.73, 0.01, 0, 0.01, 2.1
ab51-40-100.mps.gz,1, 12675, 11893, 72745, 0, 0, 0, 0.00301847, 0.0303415, 0.5, -1.08878e+10, 12675, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12675, 1, 0, 0, 2, 2, 0, 0, 0.0106786, 9.62526, -512, -512, -512, -512, 6.11662, 2, 8.97505, 0, 5.73925, 2, 1.39524, 12, 4.13798, 13.3025, 3.88268, 2.27863, 1, 0, 0.00471143, 20.3206, 3.19835e+08, 5.02562e+08, 4.29653e+07, 4.58619e+07, 1.08536e+08, 1.34927e+08, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.11662, 2, 8.97505, 0, 5.73925, 2, 1.39524, 12, 4.13798, 13.3025, 3.88268, 2.27863, 1, 0, 0.00471143, 20.3206, 3.19835e+08, 5.02562e+08, 4.29653e+07, 4.58619e+07, 1.08536e+08, 1.34927e+08, 0.0137259, 0, 11, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.47, 0.02, 0, 0.01, 5.61
Test3.mps.gz,1, 72215, 50680, 617906, 0, 0, 0, 0.00135364, 0.0196731, 0.49604, 2.61361e+06, 33143, 0, 39072, 0, 0, 0.458949, 0, 0.541051, 0, 0, 33143, 0.458949, 0, 0, 2, 2, 0, 0, 563574, 54.9344, -2201.57, -24.4217, -512, -512, 10.479, 0, 7.5753, 2, 16.0237, 8, 1.15678, 46, 6802.22, 188.613, 10401.5, 23.646, 5.11735, 64.6185, 0.141771, 4.62817, 0, 0, 0, 0, 0, 0, 1.71334, 1, 93.5085, 1, 2.22236, 2, 0.282553, 1, -2.53152, -192.013, -3.28362, -12.4398, -0.145075, -29.15, 0.0263036, 6.74428, 2.55938e-05, 0.00505896, 2.55938e-05, 0.00505896, 2.55938e-05, 0.00505896, 12.1923, 1, 17.68, 1, 8.55648, 2, 1.67413, 28, 6799.69, 188.72, 4771.98, 34.9339, 4.39688, 69.8713, 0.249721, 3.97452, 1.38475e-05, 0.0037212, 1.38475e-05, 0.0037212, 1.38475e-05, 0.0037212, 9.17539e-05, 0, 11, 4, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.41, 0.04, 0.04, 0.08, 7.64
acc-tight4.mps.gz,1, 1620, 3285, 17073, 0, 0, 0, 0.0818748, 0.15023, 0.49924, 0, 1620, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1620, 1, 0, 0, 2, 2, 0, 0, 1.55238, 0.989919, 1.30303, 0.667567, 0.0132159, 11.1853, 5.19726, 2, 1.15207, 8, 10.5389, 8, 0.514333, 8, 3.50411, 1.9796, 7.10556, 0.508834, 0.66707, 0.426512, 0.00327341, 20.8739, 0.000617284, 0.0248375, 0.000123457, 0.00496751, 0.000276058, 0.0111077, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 5.19726, 2, 1.15207, 8, 10.5389, 8, 0.514333, 8, 3.50411, 1.9796, 7.10556, 0.508834, 0.66707, 0.426512, 0.00327341, 20.8739, 0.000617284, 0.0248375, 0.000123457, 0.00496751, 0.000276058, 0.0111077, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.1, 0.01, 0, 0, 7.53
academictimetablesmall.mps.gz,1, 28926, 23294, 268350, 0, 0, 0, 0.0112897, 0.0637023, 0.5, 0, 28926, 0, 0, 0, 0, 1, 0, 0, 0, 0, 28926, 1, 0, 0, 2, 2, 0, 0, 1.23878, 5.66577, 0.382161, 6.53751, -0.982334, -0.148906, 11.5201, 3, 2.83866, 18, 9.27712, 9, 0.571856, 11, -1.76998, -19.3565, -1.42536, -4.46161, 0.780062, 0.643666, 0.0309687, 6.65235, 0.385294, 16.4083, 0.385294, 16.4083, 0.385294, 16.4083, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 11.5201, 3, 2.83866, 18, 9.27712, 9, 0.571856, 11, -1.76998, -19.3565, -1.42536, -4.46161, 0.780062, 0.643666, 0.0309687, 6.65235, 0.385294, 16.4083, 0.385294, 16.4083, 0.385294, 16.4083, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.39, 0.03, 0, 0.03, 4.16
aflow30a.mps.gz,1, 842, 479, 2091, 0, 0, 0, 0.0154652, 0.0709352, 0.463415, 983.167, 421, 0, 421, 0, 0, 0.5, 0, 0.5, 0, 0, 421, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 2.93103, 0.935128, -512, -512, 1.75783, 1, 1.87904, 0, 2, 2, 0, 0, -47.3946, -0.678738, -53.924, -0.491172, 1, 0, 0.0158677, 5.81801, 171.71, 122.026, 85.8551, 61.0129, 121.417, 86.2852, 2.60752, 1, 2.55078, 0, 2.96675, 3, 0.0604364, 0, 0.908142, 0.975547, 1.03325, 0.173529, -0.00248447, -188.409, 0.0124307, 6.05715, 0, 0, 0, 0, 0, 0, 4.36534, 2, 1.58277, 12, 2.48337, 2, 0.201228, 1, -46.4864, -0.688753, -26.4454, -1.25747, 0.335423, 1.81303, 0.863935, 0.288667, 85.8551, 121.722, 42.9276, 60.861, 60.7087, 86.0704, 0.157256, 0, 0, 4, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 9.89
air03.mps.gz,1, 10757, 124, 91028, 0, 0, 0, 0.00110393, 0.0208401, 0.5, 338864, 10757, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10757, 1, 0, 0, 2, 2, 0, 0, -512, -512, 1, 0, -512, -512, 734.097, 554, 1.06856, 1862, 8.46221, 8, 0.230319, 4, 734.097, 1.06856, 8.46221, 0.230319, 1, 0, 0.211542, 0.992476, 2556.28, 1314.87, 434.499, 1283.73, 980.043, 1256.22, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 734.097, 554, 1.06856, 1862, 8.46221, 8, 0.230319, 4, 734.097, 1.06856, 8.46221, 0.230319, 1, 0, 0.211542, 0.992476, 2556.28, 1314.87, 434.499, 1283.73, 980.043, 1256.22, 0, 0, 12, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.1, 0.01, 0, 0, 2.22
adult-max5features.mps.gz,1, 32674, 32709, 417567, 0, 0, 0, 8.17927e-06, 0.000559678, 0.0812739, 0.0813161, 32597, 41, 36, 0, 0, 0.997643, 0.00125482, 0.00110179, 0, 0, 32638, 0.998898, 0, 0, 4.02237, 2, 57.2798, 0, -512, -512, 0, 0, 0.000995597, 0.0665016, 12.7639, 12, 11.2286, 3, 12.7917, 2, 34.8727, 0, 142.955, 1.01423, 143.266, 1.64746, 12238.3, 3.42374, 3.04015, 0.0732929, 0.997668, 0.0479663, 0.498829, 0.0240741, 0.705454, 0.033988, 0.00220123, 0, 21.2906, 0, 2, 2, 0, 0, 0.00220123, 21.2906, 2, 0, -512, -512, 0, 0, 2.64395e-05, 0, 1.32197e-05, 0, 1.86955e-05, 0, 12.7661, 12, 11.2266, 3, 12.7798, 2, 34.8859, 0, 142.957, 1.0142, 143.11, 1.64867, 12238.3, 3.42374, 3.04009, 0.0731259, 0.996568, 0.0582548, 0.49828, 0.0292022, 0.704677, 0.0412505, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.34, 0.05, 0, 0.06, 6.38
ab69-40-100.mps.gz,1, 12622, 11911, 74233, 0, 0, 0, 0.00299618, 0.0303688, 0.5, -1.1559e+10, 12622, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12622, 1, 0, 0, 2, 2, 0, 0, 0.0104945, 9.7102, -512, -512, -512, -512, 6.23231, 2, 8.93793, 0, 5.88124, 2, 1.39247, 12, 4.2533, 13.132, 4.01371, 2.25352, 1, 0, 0.00489815, 20.2262, 3.73977e+08, 5.41606e+08, 5.16386e+07, 5.25253e+07, 1.2915e+08, 1.49857e+08, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.23231, 2, 8.93793, 0, 5.88124, 2, 1.39247, 12, 4.2533, 13.132, 4.01371, 2.25352, 1, 0, 0.00489815, 20.2262, 3.73977e+08, 5.41606e+08, 5.16386e+07, 5.25253e+07, 1.2915e+08, 1.49857e+08, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,14.32, 0.01, 0, 0.01, 8.48
ab67-40-100.mps.gz,1, 12812, 12092, 75871, 0, 0, 0, 0.00261706, 0.0274438, 0.5, -1.15527e+10, 12812, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12812, 1, 0, 0, 2, 2, 0, 0, 0.0103374, 9.78448, -512, -512, -512, -512, 6.27448, 2, 9.04899, 0, 5.92187, 2, 1.39483, 13, 4.29515, 13.2537, 4.05378, 2.2491, 1, 0, 0.00479692, 20.2189, 3.73419e+08, 5.42154e+08, 5.09274e+07, 5.1887e+07, 1.2811e+08, 1.49107e+08, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 6.27448, 2, 9.04899, 0, 5.92187, 2, 1.39483, 13, 4.29515, 13.2537, 4.05378, 2.2491, 1, 0, 0.00479692, 20.2189, 3.73419e+08, 5.42154e+08, 5.09274e+07, 5.1887e+07, 1.2811e+08, 1.49107e+08, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,16.21, 0.01, 0, 0.01, 7.48
aflow40b.mps.gz,1, 2728, 1442, 6783, 0, 0, 0, 0.00604672, 0.0447846, 0.5, 1005.66, 1364, 0, 1364, 0, 0, 0.5, 0, 0.5, 0, 0, 1364, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 3.37179, 0.913632, -512, -512, 1.89182, 1, 2.92144, 0, 2, 2, 0, 0, -52.1096, -0.591275, -55.0894, -0.477925, 1, 0, 0.00206335, 11.896, 169.089, 118.48, 84.5444, 59.2402, 119.564, 83.7783, 2.81207, 1, 3.92856, 0, 2.97287, 3, 0.0546444, 0, 0.971567, 0.506962, 1.02713, 0.158161, 0.00337397, 99.7667, 0.00278414, 9.53069, 0, 0, 0, 0, 0, 0, 4.70388, 2, 2.54969, 0, 2.48644, 2, 0.201017, 1, -51.138, -0.601043, -27.0312, -1.24571, 0.338614, 1.60921, 0.905248, 0.219618, 84.5444, 119.023, 42.2722, 59.5117, 59.7819, 84.1622, 0.306548, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.01, 0, 0.01, 0, 9.34
acc-tight5.mps.gz,1, 1339, 3052, 16134, 0, 0, 0, 0.0902932, 0.159246, 0.498003, 0, 1339, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1339, 1, 0, 0, 2, 2, 0, 0, 1.51718, 0.893002, 1.28159, 0.642883, 0.0173757, 9.60591, 5.28637, 2, 1.06507, 12, 12.0493, 11, 0.435158, 9, 3.77195, 1.74368, 8.59746, 0.411531, 0.664939, 0.409545, 0.0493972, 3.79838, 0.000746826, 0.0273179, 3.73413e-05, 0.0013659, 0.000166995, 0.00610847, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 5.28637, 2, 1.06507, 12, 12.0493, 11, 0.435158, 9, 3.77195, 1.74368, 8.59746, 0.411531, 0.664939, 0.409545, 0.0493972, 3.79838, 0.000746826, 0.0273179, 3.73413e-05, 0.0013659, 0.000166995, 0.00610847, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,15.63, 0.01, 0, 0, 7.5
amaze22012-06-28i.mps.gz,1, 4891, 1751, 10983, 0, 0, 0, 0.218868, 3.22633, 63, 0, 4367, 403, 121, 0, 0, 0.892864, 0.0823962, 0.0247393, 0, 0, 4770, 0.975261, 0, 0, 3.75199, 2, 2.59263, 0, 0.445378, 1.86831, -0.510638, -9.09551, -512, -512, 6.20331, 2, 2.48102, 2, 2.27715, 2, 0.547844, 4, 68.2113, 5.36091, 25.0394, 0.869165, 0.830857, 0.645293, 0.287125, 4.57569, 0, 0, 0, 0, 0, 0, 0.0691034, 0, 3.6703, 0, 1, 1, 0, 0, -0.0691034, -3.6703, -1, -0, 0.339732, 0.808845, 0, 0, 0, 0, 0, 0, 0, 0, 6.27242, 2, 2.45015, 2, 2.24555, 2, 0.555704, 4, 68.1422, 5.36654, 24.3952, 0.896477, 0.829105, 0.64677, 0.267015, 4.04172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.03, 0, 0, 0.01, 1.23
